Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	7.052274e-09	0.000000e+00	7.052274e-09
2	2.820910e-08	0.000000e+00	2.820910e-08
3	6.347047e-08	0.000000e+00	6.347047e-08
4	1.128364e-07	0.000000e+00	1.128364e-07
5	1.763069e-07	0.000000e+00	1.763069e-07
6	2.538819e-07	0.000000e+00	2.538819e-07
7	3.455614e-07	0.000000e+00	3.455614e-07
8	4.513456e-07	0.000000e+00	4.513456e-07
9	5.712342e-07	0.000000e+00	5.712342e-07
10	7.052274e-07	0.000000e+00	7.052274e-07
11	8.533252e-07	0.000000e+00	8.533252e-07
12	1.015528e-06	0.000000e+00	1.015528e-06
13	1.191834e-06	0.000000e+00	1.191834e-06
14	1.382246e-06	0.000000e+00	1.382246e-06
15	1.586762e-06	0.000000e+00	1.586762e-06
16	1.805382e-06	0.000000e+00	1.805382e-06
17	2.038107e-06	0.000000e+00	2.038107e-06
18	2.284937e-06	0.000000e+00	2.284937e-06
19	2.545871e-06	0.000000e+00	2.545871e-06
20	2.820910e-06	0.000000e+00	2.820910e-06
21	3.110053e-06	0.000000e+00	3.110053e-06
22	3.413301e-06	0.000000e+00	3.413301e-06
23	3.730653e-06	0.000000e+00	3.730653e-06
24	4.062110e-06	0.000000e+00	4.062110e-06
25	4.407671e-06	0.000000e+00	4.407671e-06
26	4.767337e-06	0.000000e+00	4.767337e-06
27	5.141108e-06	0.000000e+00	5.141108e-06
28	5.528983e-06	0.000000e+00	5.528983e-06
29	5.930963e-06	0.000000e+00	5.930963e-06
30	6.347047e-06	0.000000e+00	6.347047e-06
31	6.777236e-06	0.000000e+00	6.777236e-06
32	7.221529e-06	0.000000e+00	7.221529e-06
33	7.679927e-06	0.000000e+00	7.679927e-06
34	8.152429e-06	0.000000e+00	8.152429e-06
35	8.639036e-06	0.000000e+00	8.639036e-06
36	9.139748e-06	0.000000e+00	9.139748e-06
37	9.654564e-06	0.000000e+00	9.654564e-06
38	1.018348e-05	0.000000e+00	1.018348e-05
39	1.072651e-05	0.000000e+00	1.072651e-05
40	1.128364e-05	0.000000e+00	1.128364e-05
41	1.185487e-05	0.000000e+00	1.185487e-05
42	1.244021e-05	0.000000e+00	1.244021e-05
43	1.303966e-05	0.000000e+00	1.303966e-05
44	1.365320e-05	0.000000e+00	1.365320e-05
45	1.428086e-05	0.000000e+00	1.428086e-05
46	1.492261e-05	0.000000e+00	1.492261e-05
47	1.557847e-05	0.000000e+00	1.557847e-05
48	1.624844e-05	0.000000e+00	1.624844e-05
49	1.693251e-05	0.000000e+00	1.693251e-05
50	1.763069e-05	0.000000e+00	1.763069e-05
51	1.834297e-05	0.000000e+00	1.834297e-05
52	1.906935e-05	0.000000e+00	1.906935e-05
53	1.980984e-05	0.000000e+00	1.980984e-05
54	2.056443e-05	0.000000e+00	2.056443e-05
55	2.133313e-05	0.000000e+00	2.133313e-05
56	2.211593e-05	0.000000e+00	2.211593e-05
57	2.291284e-05	0.000000e+00	2.291284e-05
58	2.372385e-05	0.000000e+00	2.372385e-05
59	2.454897e-05	0.000000e+00	2.454897e-05
60	2.538819e-05	0.000000e+00	2.538819e-05
61	2.624151e-05	0.000000e+00	2.624151e-05
62	2.710894e-05	0.000000e+00	2.710894e-05
63	2.799048e-05	0.000000e+00	2.799048e-05
64	2.888612e-05	0.000000e+00	2.888612e-05
65	2.979586e-05	0.000000e+00	2.979586e-05
66	3.071971e-05	0.000000e+00	3.071971e-05
67	3.165766e-05	0.000000e+00	3.165766e-05
68	3.260972e-05	0.000000e+00	3.260972e-05
69	3.357588e-05	0.000000e+00	3.357588e-05
70	3.455614e-05	0.000000e+00	3.455614e-05
71	3.555052e-05	0.000000e+00	3.555052e-05
72	3.655899e-05	0.000000e+00	3.655899e-05
73	3.758157e-05	0.000000e+00	3.758157e-05
74	3.861825e-05	0.000000e+00	3.861825e-05
75	3.966904e-05	0.000000e+00	3.966904e-05
76	4.073394e-05	0.000000e+00	4.073394e-05
77	4.181293e-05	0.000000e+00	4.181293e-05
78	4.290604e-05	0.000000e+00	4.290604e-05
79	4.401324e-05	0.000000e+00	4.401324e-05
80	4.513456e-05	0.000000e+00	4.513456e-05
81	4.626997e-05	0.000000e+00	4.626997e-05
82	4.741949e-05	0.000000e+00	4.741949e-05
83	4.858312e-05	0.000000e+00	4.858312e-05
84	4.976085e-05	0.000000e+00	4.976085e-05
85	5.095268e-05	0.000000e+00	5.095268e-05
86	5.215862e-05	0.000000e+00	5.215862e-05
87	5.337866e-05	0.000000e+00	5.337866e-05
88	5.461281e-05	0.000000e+00	5.461281e-05
89	5.586107e-05	0.000000e+00	5.586107e-05
90	5.712342e-05	0.000000e+00	5.712342e-05
91	5.839988e-05	0.000000e+00	5.839988e-05
92	5.969045e-05	0.000000e+00	5.969045e-05
93	6.099512e-05	0.000000e+00	6.099512e-05
94	6.231390e-05	0.000000e+00	6.231390e-05
95	6.364678e-05	0.000000e+00	6.364678e-05
96	6.499376e-05	0.000000e+00	6.499376e-05
97	6.635485e-05	0.000000e+00	6.635485e-05
98	6.773004e-05	0.000000e+00	6.773004e-05
99	6.911934e-05	0.000000e+00	6.911934e-05
