Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	5.000554e-10	0.000000e+00	5.000554e-10
2	2.000222e-09	0.000000e+00	2.000222e-09
3	4.500499e-09	0.000000e+00	4.500499e-09
4	8.000887e-09	0.000000e+00	8.000887e-09
5	1.250139e-08	0.000000e+00	1.250139e-08
6	1.800200e-08	0.000000e+00	1.800200e-08
7	2.450272e-08	0.000000e+00	2.450272e-08
8	3.200355e-08	0.000000e+00	3.200355e-08
9	4.050449e-08	0.000000e+00	4.050449e-08
10	5.000554e-08	0.000000e+00	5.000554e-08
11	6.050671e-08	0.000000e+00	6.050671e-08
12	7.200798e-08	0.000000e+00	7.200798e-08
13	8.450937e-08	0.000000e+00	8.450937e-08
14	9.801086e-08	0.000000e+00	9.801086e-08
15	1.125125e-07	0.000000e+00	1.125125e-07
16	1.280142e-07	0.000000e+00	1.280142e-07
17	1.445160e-07	0.000000e+00	1.445160e-07
18	1.620180e-07	0.000000e+00	1.620180e-07
19	1.805200e-07	0.000000e+00	1.805200e-07
20	2.000222e-07	0.000000e+00	2.000222e-07
21	2.205244e-07	0.000000e+00	2.205244e-07
22	2.420268e-07	0.000000e+00	2.420268e-07
23	2.645293e-07	0.000000e+00	2.645293e-07
24	2.880319e-07	0.000000e+00	2.880319e-07
25	3.125346e-07	0.000000e+00	3.125346e-07
26	3.380375e-07	0.000000e+00	3.380375e-07
27	3.645404e-07	0.000000e+00	3.645404e-07
28	3.920435e-07	0.000000e+00	3.920435e-07
29	4.205466e-07	0.000000e+00	4.205466e-07
30	4.500499e-07	0.000000e+00	4.500499e-07
31	4.805533e-07	0.000000e+00	4.805533e-07
32	5.120568e-07	0.000000e+00	5.120568e-07
33	5.445604e-07	0.000000e+00	5.445604e-07
34	5.780641e-07	0.000000e+00	5.780641e-07
35	6.125679e-07	0.000000e+00	6.125679e-07
36	6.480718e-07	0.000000e+00	6.480718e-07
37	6.845759e-07	0.000000e+00	6.845759e-07
38	7.220800e-07	0.000000e+00	7.220800e-07
39	7.605843e-07	0.000000e+00	7.605843e-07
40	8.000887e-07	0.000000e+00	8.000887e-07
41	8.405932e-07	0.000000e+00	8.405932e-07
42	8.820978e-07	0.000000e+00	8.820978e-07
