Step	E_el	E_frac	E_tot
122	7.265292e-05	3.550257e-06	7.620318e-05
123	7.682013e-05	5.289853e-06	8.210998e-05
124	1.843208e-02	7.696049e-06	1.843977e-02
125	1.141193e-01	1.102317e-05	1.141304e-01
126	3.378722e-01	1.538203e-05	3.378875e-01
127	7.294765e-01	2.079071e-05	7.294973e-01
128	1.369576e+00	2.772782e-05	1.369604e+00
129	2.286845e+00	3.618497e-05	2.286881e+00
130	3.517228e+00	4.670904e-05	3.517274e+00
131	4.891967e+00	6.113444e-05	4.892028e+00
132	6.644995e+00	8.458114e-05	6.645080e+00
133	8.566023e+00	1.222145e-04	8.566145e+00
134	1.137220e+01	1.575763e-04	1.137235e+01
135	2.911810e+01	1.777919e-04	2.911828e+01
136	3.993709e+01	1.904403e-04	3.993728e+01
137	4.625882e+01	2.024565e-04	4.625902e+01
138	4.919837e+01	2.160533e-04	4.919858e+01
139	5.282566e+01	2.271262e-04	5.282589e+01
140	5.747670e+01	2.296427e-04	5.747693e+01
141	6.291856e+01	2.293488e-04	6.291879e+01
142	6.422090e+01	2.324630e-04	6.422113e+01
143	6.565849e+01	2.380680e-04	6.565873e+01
144	6.751143e+01	2.385651e-04	6.751167e+01
145	7.050937e+01	2.381928e-04	7.050961e+01
146	7.151624e+01	2.385613e-04	7.151648e+01
147	7.251962e+01	2.400216e-04	7.251986e+01
148	7.357556e+01	2.405827e-04	7.357580e+01
149	7.499559e+01	2.423393e-04	7.499583e+01
150	7.600562e+01	2.493047e-04	7.600587e+01
151	7.702241e+01	2.552989e-04	7.702266e+01
152	7.919382e+01	2.604126e-04	7.919408e+01
153	8.090360e+01	2.695046e-04	8.090387e+01
154	8.254167e+01	2.738942e-04	8.254195e+01
155	8.581101e+01	2.810436e-04	8.581129e+01
156	8.708177e+01	2.869785e-04	8.708206e+01
157	8.933557e+01	2.915209e-04	8.933587e+01
158	9.211993e+01	2.962433e-04	9.212022e+01
159	9.429916e+01	3.062599e-04	9.429946e+01
160	9.550353e+01	3.106157e-04	9.550384e+01
161	9.885242e+01	3.130472e-04	9.885273e+01
162	1.004950e+02	3.196148e-04	1.004953e+02
163	1.018628e+02	3.245454e-04	1.018631e+02
164	1.047241e+02	3.280168e-04	1.047244e+02
165	1.075044e+02	3.333703e-04	1.075048e+02
166	1.088133e+02	3.340839e-04	1.088136e+02
167	1.116242e+02	3.371503e-04	1.116246e+02
168	1.129651e+02	3.422368e-04	1.129654e+02
169	1.144568e+02	3.428537e-04	1.144572e+02
170	1.168918e+02	3.428537e-04	1.168922e+02
171	1.182711e+02	3.428537e-04	1.182714e+02
172	1.196584e+02	3.428537e-04	1.196588e+02
173	1.210538e+02	3.428511e-04	1.210542e+02
174	1.224573e+02	3.428210e-04	1.224577e+02
175	1.238689e+02	3.427492e-04	1.238693e+02
176	1.252886e+02	3.426916e-04	1.252890e+02
177	1.267164e+02	3.431535e-04	1.267168e+02
178	1.281523e+02	3.457027e-04	1.281526e+02
179	1.295962e+02	3.472401e-04	1.295966e+02
180	1.314096e+02	3.485619e-04	1.314099e+02
181	1.331508e+02	3.513401e-04	1.331512e+02
182	1.346368e+02	3.525003e-04	1.346372e+02
183	1.372058e+02	3.563421e-04	1.372061e+02
184	1.387094e+02	3.590441e-04	1.387097e+02
185	1.411231e+02	3.637168e-04	1.411235e+02
186	1.427319e+02	3.720839e-04	1.427323e+02
187	1.443174e+02	3.762357e-04	1.443178e+02
188	1.477309e+02	3.794210e-04	1.477313e+02
189	1.493900e+02	3.795019e-04	1.493904e+02
190	1.521873e+02	3.795019e-04	1.521877e+02
191	1.537935e+02	3.795019e-04	1.537939e+02
192	1.554081e+02	3.795019e-04	1.554085e+02
193	1.570312e+02	3.795015e-04	1.570315e+02
194	1.586626e+02	3.795002e-04	1.586630e+02
195	1.603025e+02	3.795314e-04	1.603029e+02
196	1.619509e+02	3.798902e-04	1.619513e+02
197	1.636077e+02	3.820304e-04	1.636080e+02
198	1.652729e+02	3.858181e-04	1.652733e+02
199	1.669468e+02	3.861862e-04	1.669472e+02
200	1.695650e+02	3.861910e-04	1.695654e+02
