Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	8.336483e-09	0.000000e+00	8.336483e-09
2	3.334593e-08	0.000000e+00	3.334593e-08
3	7.502835e-08	0.000000e+00	7.502835e-08
4	1.333837e-07	0.000000e+00	1.333837e-07
5	2.084121e-07	0.000000e+00	2.084121e-07
6	3.001134e-07	0.000000e+00	3.001134e-07
7	4.084877e-07	0.000000e+00	4.084877e-07
8	5.335349e-07	0.000000e+00	5.335349e-07
9	6.752552e-07	0.000000e+00	6.752552e-07
10	8.336483e-07	0.000000e+00	8.336483e-07
11	1.008714e-06	0.000000e+00	1.008714e-06
12	1.200454e-06	0.000000e+00	1.200454e-06
13	1.408866e-06	0.000000e+00	1.408866e-06
14	1.633951e-06	0.000000e+00	1.633951e-06
15	1.875709e-06	0.000000e+00	1.875709e-06
16	2.134140e-06	0.000000e+00	2.134140e-06
17	2.409244e-06	0.000000e+00	2.409244e-06
18	2.701021e-06	0.000000e+00	2.701021e-06
19	3.009471e-06	0.000000e+00	3.009471e-06
20	3.334593e-06	0.000000e+00	3.334593e-06
21	3.676389e-06	0.000000e+00	3.676389e-06
22	4.034858e-06	0.000000e+00	4.034858e-06
23	4.410000e-06	0.000000e+00	4.410000e-06
24	4.801814e-06	0.000000e+00	4.801814e-06
25	5.210302e-06	0.000000e+00	5.210302e-06
26	5.635463e-06	0.000000e+00	5.635463e-06
27	6.077296e-06	0.000000e+00	6.077296e-06
28	6.535803e-06	0.000000e+00	6.535803e-06
29	7.010983e-06	0.000000e+00	7.010983e-06
30	7.502835e-06	0.000000e+00	7.502835e-06
31	8.011361e-06	0.000000e+00	8.011361e-06
32	8.536559e-06	0.000000e+00	8.536559e-06
33	9.078430e-06	0.000000e+00	9.078430e-06
34	9.636975e-06	0.000000e+00	9.636975e-06
35	1.021219e-05	0.000000e+00	1.021219e-05
36	1.080408e-05	0.000000e+00	1.080408e-05
37	1.141265e-05	0.000000e+00	1.141265e-05
38	1.203788e-05	0.000000e+00	1.203788e-05
39	1.267979e-05	0.000000e+00	1.267979e-05
40	1.333837e-05	0.000000e+00	1.333837e-05
41	1.401363e-05	0.000000e+00	1.401363e-05
42	1.470556e-05	0.000000e+00	1.470556e-05
43	1.541416e-05	0.000000e+00	1.541416e-05
44	1.613943e-05	0.000000e+00	1.613943e-05
45	1.688138e-05	0.000000e+00	1.688138e-05
46	1.764000e-05	0.000000e+00	1.764000e-05
47	1.841529e-05	0.000000e+00	1.841529e-05
48	1.920726e-05	0.000000e+00	1.920726e-05
49	2.001590e-05	0.000000e+00	2.001590e-05
50	2.084121e-05	0.000000e+00	2.084121e-05
51	2.168319e-05	0.000000e+00	2.168319e-05
52	2.254185e-05	0.000000e+00	2.254185e-05
53	2.341718e-05	0.000000e+00	2.341718e-05
54	2.430919e-05	0.000000e+00	2.430919e-05
55	2.521786e-05	0.000000e+00	2.521786e-05
56	2.614321e-05	0.000000e+00	2.614321e-05
57	2.708523e-05	0.000000e+00	2.708523e-05
58	2.804393e-05	0.000000e+00	2.804393e-05
59	2.901930e-05	0.000000e+00	2.901930e-05
60	3.001134e-05	0.000000e+00	3.001134e-05
61	3.102005e-05	0.000000e+00	3.102005e-05
62	3.204544e-05	0.000000e+00	3.204544e-05
63	3.308750e-05	0.000000e+00	3.308750e-05
64	3.414624e-05	0.000000e+00	3.414624e-05
65	3.522164e-05	0.000000e+00	3.522164e-05
66	3.631372e-05	0.000000e+00	3.631372e-05
67	3.742247e-05	0.000000e+00	3.742247e-05
68	3.854790e-05	0.000000e+00	3.854790e-05
69	3.969000e-05	0.000000e+00	3.969000e-05
70	4.084877e-05	0.000000e+00	4.084877e-05
71	4.202421e-05	0.000000e+00	4.202421e-05
72	4.321633e-05	0.000000e+00	4.321633e-05
73	4.442512e-05	0.000000e+00	4.442512e-05
74	4.565058e-05	0.000000e+00	4.565058e-05
75	4.689272e-05	0.000000e+00	4.689272e-05
76	4.815153e-05	0.000000e+00	4.815153e-05
77	4.942701e-05	0.000000e+00	4.942701e-05
78	5.071917e-05	0.000000e+00	5.071917e-05
79	5.202799e-05	0.000000e+00	5.202799e-05
80	5.335349e-05	0.000000e+00	5.335349e-05
81	5.469567e-05	0.000000e+00	5.469567e-05
82	5.605451e-05	0.000000e+00	5.605451e-05
83	5.743003e-05	0.000000e+00	5.743003e-05
84	5.882223e-05	0.000000e+00	5.882223e-05
85	6.023109e-05	0.000000e+00	6.023109e-05
86	6.165663e-05	0.000000e+00	6.165663e-05
87	6.309884e-05	0.000000e+00	6.309884e-05
88	6.455773e-05	0.000000e+00	6.455773e-05
89	6.600474e-05	9.345794e-09	6.601408e-05
90	6.745924e-05	4.610030e-08	6.750534e-05
91	6.896284e-05	1.291168e-07	6.909196e-05
92	7.053395e-05	2.870255e-07	7.082098e-05
93	7.221084e-05	5.765822e-07	7.278742e-05
94	7.406951e-05	1.064408e-06	7.513392e-05
95	7.630945e-05	1.823621e-06	7.813308e-05
96	7.938951e-05	2.915063e-06	8.230457e-05
97	8.373964e-05	4.362420e-06	8.810206e-05
98	9.645437e-04	6.527426e-06	9.710712e-04
99	4.233327e-02	9.954107e-06	4.234323e-02
100	2.364206e-01	1.501506e-05	2.364356e-01
101	7.647062e-01	2.207542e-05	7.647283e-01
102	1.838834e+00	3.150712e-05	1.838865e+00
103	3.713234e+00	4.297180e-05	3.713277e+00
104	6.556140e+00	5.609971e-05	6.556196e+00
105	1.044060e+01	6.880017e-05	1.044067e+01
106	1.579230e+01	8.175302e-05	1.579238e+01
107	2.224888e+01	9.470828e-05	2.224897e+01
108	2.906037e+01	1.096292e-04	2.906048e+01
109	3.469117e+01	1.234495e-04	3.469130e+01
110	3.774338e+01	1.357465e-04	3.774352e+01
111	4.524411e+01	1.462562e-04	4.524426e+01
112	5.042385e+01	1.557520e-04	5.042401e+01
113	5.332767e+01	1.693277e-04	5.332784e+01
114	5.660397e+01	1.836036e-04	5.660415e+01
115	6.005812e+01	1.931400e-04	6.005832e+01
116	6.315240e+01	1.996226e-04	6.315260e+01
117	6.719500e+01	2.025877e-04	6.719521e+01
118	7.073915e+01	2.077910e-04	7.073936e+01
119	7.194907e+01	2.128194e-04	7.194928e+01
120	7.345235e+01	2.157655e-04	7.345257e+01
121	7.664250e+01	2.233745e-04	7.664272e+01
122	7.791739e+01	2.350810e-04	7.791762e+01
123	8.026364e+01	2.464332e-04	8.026389e+01
124	8.260268e+01	2.510047e-04	8.260293e+01
125	8.651079e+01	2.560476e-04	8.651105e+01
126	8.794173e+01	2.566154e-04	8.794198e+01
127	9.128606e+01	2.569501e-04	9.128632e+01
128	9.273253e+01	2.571403e-04	9.273279e+01
129	9.419335e+01	2.575349e-04	9.419361e+01
130	9.566235e+01	2.582596e-04	9.566261e+01
131	9.714481e+01	2.597101e-04	9.714507e+01
132	9.863793e+01	2.630681e-04	9.863819e+01
133	1.001408e+02	2.684924e-04	1.001410e+02
134	1.016546e+02	2.714662e-04	1.016549e+02
135	1.034421e+02	2.746490e-04	1.034424e+02
136	1.049883e+02	2.801968e-04	1.049886e+02
137	1.065426e+02	2.895584e-04	1.065429e+02
138	1.081433e+02	3.026730e-04	1.081436e+02
139	1.097196e+02	3.115821e-04	1.097199e+02
140	1.123982e+02	3.175733e-04	1.123985e+02
141	1.152002e+02	3.281111e-04	1.152005e+02
142	1.168419e+02	3.368028e-04	1.168423e+02
143	1.197805e+02	3.442030e-04	1.197809e+02
144	1.215806e+02	3.544506e-04	1.215809e+02
145	1.232767e+02	3.691951e-04	1.232771e+02
146	1.249846e+02	3.842849e-04	1.249850e+02
147	1.271545e+02	4.032019e-04	1.271549e+02
148	1.290183e+02	4.286275e-04	1.290187e+02
149	1.314470e+02	4.728651e-04	1.314475e+02
150	1.332189e+02	5.740506e-04	1.332195e+02
151	1.353751e+02	8.445406e-04	1.353760e+02
152	1.376091e+02	1.126700e-03	1.376102e+02
153	1.660131e+02	1.174069e-03	1.660143e+02
154	1.774402e+02	1.205634e-03	1.774414e+02
155	1.852277e+02	1.221927e-03	1.852289e+02
156	1.912665e+02	1.241588e-03	1.912678e+02
157	1.944570e+02	1.255241e-03	1.944582e+02
158	1.988691e+02	1.264252e-03	1.988704e+02
159	2.022116e+02	1.271562e-03	2.022128e+02
160	2.053378e+02	1.276521e-03	2.053391e+02
161	2.084024e+02	1.277097e-03	2.084037e+02
162	2.117237e+02	1.278883e-03	2.117250e+02
163	2.143457e+02	1.282049e-03	2.143470e+02
164	2.169839e+02	1.282780e-03	2.169851e+02
165	2.198781e+02	1.284389e-03	2.198794e+02
166	2.225513e+02	1.286947e-03	2.225526e+02
167	2.252419e+02	1.290532e-03	2.252432e+02
168	2.280689e+02	1.295063e-03	2.280702e+02
169	2.308164e+02	1.298440e-03	2.308177e+02
170	2.338943e+02	1.301985e-03	2.338956e+02
171	2.367179e+02	1.302329e-03	2.367192e+02
172	2.400452e+02	1.303060e-03	2.400465e+02
173	2.428445e+02	1.304221e-03	2.428458e+02
174	2.456602e+02	1.304821e-03	2.456615e+02
175	2.485241e+02	1.306756e-03	2.485254e+02
176	2.513725e+02	1.309890e-03	2.513738e+02
177	2.542373e+02	1.310175e-03	2.542387e+02
178	2.573817e+02	1.310175e-03	2.573830e+02
179	2.602818e+02	1.310175e-03	2.602831e+02
180	2.631981e+02	1.310175e-03	2.631994e+02
181	2.661306e+02	1.310175e-03	2.661319e+02
182	2.690794e+02	1.310175e-03	2.690807e+02
183	2.720444e+02	1.310175e-03	2.720458e+02
184	2.750257e+02	1.310175e-03	2.750270e+02
185	2.780233e+02	1.310175e-03	2.780246e+02
186	2.810370e+02	1.310176e-03	2.810384e+02
187	2.840671e+02	1.310189e-03	2.840684e+02
188	2.871133e+02	1.310249e-03	2.871147e+02
189	2.901759e+02	1.310544e-03	2.901772e+02
190	2.932546e+02	1.311991e-03	2.932559e+02
191	2.963496e+02	1.316125e-03	2.963510e+02
192	2.994609e+02	1.317610e-03	2.994622e+02
193	3.034709e+02	1.317753e-03	3.034722e+02
194	3.066291e+02	1.318418e-03	3.066304e+02
195	3.097983e+02	1.320999e-03	3.097996e+02
196	3.129839e+02	1.324127e-03	3.129852e+02
197	3.161901e+02	1.324280e-03	3.161915e+02
198	3.197535e+02	1.324280e-03	3.197548e+02
199	3.229915e+02	1.324280e-03	3.229928e+02
200	3.262458e+02	1.324280e-03	3.262471e+02
