Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	8.739718e-09	0.000000e+00	8.739718e-09
2	3.495887e-08	0.000000e+00	3.495887e-08
3	7.865747e-08	0.000000e+00	7.865747e-08
4	1.398355e-07	0.000000e+00	1.398355e-07
5	2.184930e-07	0.000000e+00	2.184930e-07
6	3.146299e-07	0.000000e+00	3.146299e-07
7	4.282462e-07	0.000000e+00	4.282462e-07
8	5.593420e-07	0.000000e+00	5.593420e-07
9	7.079172e-07	0.000000e+00	7.079172e-07
10	8.739718e-07	0.000000e+00	8.739718e-07
11	1.057506e-06	0.000000e+00	1.057506e-06
12	1.258519e-06	0.000000e+00	1.258519e-06
13	1.477012e-06	0.000000e+00	1.477012e-06
14	1.712985e-06	0.000000e+00	1.712985e-06
15	1.966437e-06	0.000000e+00	1.966437e-06
16	2.237368e-06	0.000000e+00	2.237368e-06
17	2.525779e-06	0.000000e+00	2.525779e-06
18	2.831669e-06	0.000000e+00	2.831669e-06
19	3.155038e-06	0.000000e+00	3.155038e-06
20	3.495887e-06	0.000000e+00	3.495887e-06
21	3.854216e-06	0.000000e+00	3.854216e-06
22	4.230024e-06	0.000000e+00	4.230024e-06
23	4.623311e-06	0.000000e+00	4.623311e-06
24	5.034078e-06	0.000000e+00	5.034078e-06
25	5.462324e-06	0.000000e+00	5.462324e-06
26	5.908050e-06	0.000000e+00	5.908050e-06
27	6.371255e-06	0.000000e+00	6.371255e-06
28	6.851939e-06	0.000000e+00	6.851939e-06
29	7.350103e-06	0.000000e+00	7.350103e-06
30	7.865747e-06	0.000000e+00	7.865747e-06
31	8.398869e-06	0.000000e+00	8.398869e-06
32	8.949472e-06	0.000000e+00	8.949472e-06
33	9.517553e-06	0.000000e+00	9.517553e-06
34	1.010311e-05	0.000000e+00	1.010311e-05
35	1.070616e-05	0.000000e+00	1.070616e-05
36	1.132668e-05	0.000000e+00	1.132668e-05
37	1.196467e-05	0.000000e+00	1.196467e-05
38	1.262015e-05	0.000000e+00	1.262015e-05
39	1.329311e-05	0.000000e+00	1.329311e-05
40	1.398355e-05	0.000000e+00	1.398355e-05
41	1.469147e-05	0.000000e+00	1.469147e-05
42	1.541686e-05	0.000000e+00	1.541686e-05
43	1.615974e-05	0.000000e+00	1.615974e-05
44	1.692009e-05	0.000000e+00	1.692009e-05
45	1.769793e-05	0.000000e+00	1.769793e-05
46	1.849324e-05	0.000000e+00	1.849324e-05
47	1.930604e-05	0.000000e+00	1.930604e-05
48	2.013631e-05	0.000000e+00	2.013631e-05
49	2.098406e-05	0.000000e+00	2.098406e-05
50	2.184930e-05	0.000000e+00	2.184930e-05
51	2.273201e-05	0.000000e+00	2.273201e-05
52	2.363220e-05	0.000000e+00	2.363220e-05
53	2.454987e-05	0.000000e+00	2.454987e-05
54	2.548502e-05	0.000000e+00	2.548502e-05
55	2.643765e-05	0.000000e+00	2.643765e-05
56	2.740776e-05	0.000000e+00	2.740776e-05
57	2.839535e-05	0.000000e+00	2.839535e-05
58	2.940041e-05	0.000000e+00	2.940041e-05
59	3.042296e-05	0.000000e+00	3.042296e-05
60	3.146299e-05	0.000000e+00	3.146299e-05
61	3.252049e-05	0.000000e+00	3.252049e-05
62	3.359548e-05	0.000000e+00	3.359548e-05
63	3.468794e-05	0.000000e+00	3.468794e-05
64	3.579789e-05	0.000000e+00	3.579789e-05
65	3.692531e-05	0.000000e+00	3.692531e-05
66	3.807021e-05	0.000000e+00	3.807021e-05
67	3.923260e-05	0.000000e+00	3.923260e-05
68	4.041246e-05	0.000000e+00	4.041246e-05
69	4.160980e-05	0.000000e+00	4.160980e-05
70	4.282462e-05	0.000000e+00	4.282462e-05
71	4.405692e-05	0.000000e+00	4.405692e-05
72	4.530670e-05	0.000000e+00	4.530670e-05
73	4.657396e-05	0.000000e+00	4.657396e-05
74	4.785870e-05	0.000000e+00	4.785870e-05
75	4.916092e-05	0.000000e+00	4.916092e-05
76	5.048061e-05	0.000000e+00	5.048061e-05
77	5.181779e-05	0.000000e+00	5.181779e-05
78	5.317245e-05	0.000000e+00	5.317245e-05
79	5.454458e-05	0.000000e+00	5.454458e-05
80	5.593420e-05	0.000000e+00	5.593420e-05
81	5.734129e-05	0.000000e+00	5.734129e-05
82	5.876587e-05	0.000000e+00	5.876587e-05
83	6.020792e-05	0.000000e+00	6.020792e-05
84	6.166745e-05	0.000000e+00	6.166745e-05
85	6.314447e-05	0.000000e+00	6.314447e-05
86	6.462674e-05	2.243142e-09	6.462898e-05
87	6.606870e-05	3.455245e-08	6.610326e-05
88	6.756557e-05	1.276640e-07	6.769323e-05
89	6.913657e-05	3.266468e-07	6.946321e-05
90	7.080822e-05	7.064919e-07	7.151471e-05
91	7.264598e-05	1.445723e-06	7.409170e-05
92	7.479173e-05	2.781309e-06	7.757303e-05
93	7.790004e-05	5.071679e-06	8.297172e-05
94	8.344146e-05	9.004316e-06	9.244578e-05
95	8.914401e-05	1.963911e-05	1.087831e-04
96	2.185066e-02	3.965180e-05	2.189031e-02
97	1.049891e-01	5.658282e-05	1.050457e-01
98	1.361137e+01	6.771793e-05	1.361143e+01
99	2.269669e+01	7.596724e-05	2.269677e+01
100	2.692186e+01	8.076416e-05	2.692194e+01
101	3.126124e+01	8.613629e-05	3.126133e+01
102	3.342031e+01	9.066410e-05	3.342040e+01
103	3.609942e+01	9.408724e-05	3.609951e+01
104	3.860563e+01	9.942154e-05	3.860573e+01
105	4.051755e+01	1.083416e-04	4.051765e+01
106	4.245186e+01	1.119762e-04	4.245197e+01
107	4.730630e+01	1.155896e-04	4.730642e+01
108	4.936637e+01	1.231156e-04	4.936650e+01
109	5.119877e+01	1.288572e-04	5.119889e+01
110	5.494931e+01	1.350914e-04	5.494945e+01
111	5.775701e+01	1.400210e-04	5.775715e+01
112	6.095708e+01	1.455604e-04	6.095723e+01
113	6.364707e+01	1.506134e-04	6.364722e+01
114	6.659521e+01	1.569407e-04	6.659536e+01
115	6.984170e+01	1.614688e-04	6.984186e+01
116	7.246715e+01	1.642915e-04	7.246731e+01
117	7.566410e+01	1.681672e-04	7.566427e+01
118	7.928152e+01	1.737503e-04	7.928169e+01
119	8.254988e+01	1.748925e-04	8.255005e+01
120	8.580101e+01	1.744596e-04	8.580119e+01
121	8.820656e+01	1.776752e-04	8.820674e+01
122	8.976935e+01	1.879086e-04	8.976954e+01
123	9.161423e+01	1.911810e-04	9.161442e+01
124	9.654990e+01	1.975696e-04	9.655009e+01
125	9.865491e+01	2.041956e-04	9.865511e+01
126	1.039459e+02	2.134247e-04	1.039461e+02
127	1.094943e+02	2.149047e-04	1.094945e+02
128	1.144573e+02	2.192944e-04	1.144576e+02
129	1.162702e+02	2.193753e-04	1.162704e+02
130	1.204562e+02	2.181659e-04	1.204564e+02
131	1.223165e+02	2.189338e-04	1.223167e+02
132	1.241910e+02	2.237300e-04	1.241912e+02
133	1.260804e+02	2.261645e-04	1.260806e+02
134	1.300345e+02	2.261732e-04	1.300347e+02
135	1.322836e+02	2.259438e-04	1.322838e+02
136	1.343251e+02	2.285928e-04	1.343253e+02
137	1.363078e+02	2.297365e-04	1.363080e+02
138	1.392225e+02	2.296454e-04	1.392228e+02
139	1.412770e+02	2.294493e-04	1.412773e+02
140	1.433171e+02	2.292555e-04	1.433173e+02
141	1.453718e+02	2.294520e-04	1.453720e+02
142	1.474411e+02	2.318086e-04	1.474414e+02
143	1.495251e+02	2.354267e-04	1.495253e+02
144	1.523011e+02	2.377336e-04	1.523013e+02
145	1.550192e+02	2.423777e-04	1.550194e+02
146	1.575087e+02	2.460944e-04	1.575089e+02
147	1.608978e+02	2.504588e-04	1.608980e+02
148	1.631590e+02	2.533644e-04	1.631593e+02
149	1.676172e+02	2.611410e-04	1.676175e+02
150	1.698752e+02	2.619224e-04	1.698755e+02
151	1.756797e+02	2.629763e-04	1.756799e+02
152	1.780142e+02	2.683603e-04	1.780145e+02
153	1.803642e+02	2.740745e-04	1.803645e+02
154	1.844046e+02	2.753732e-04	1.844048e+02
155	1.886457e+02	2.755320e-04	1.886459e+02
156	1.910897e+02	2.768827e-04	1.910900e+02
157	1.935475e+02	2.777023e-04	1.935477e+02
158	1.965483e+02	2.777010e-04	1.965486e+02
159	1.990863e+02	2.776748e-04	1.990866e+02
160	2.015984e+02	2.776646e-04	2.015987e+02
161	2.041263e+02	2.779576e-04	2.041266e+02
162	2.066699e+02	2.802938e-04	2.066702e+02
163	2.092292e+02	2.854797e-04	2.092295e+02
164	2.120619e+02	2.919451e-04	2.120622e+02
165	2.162088e+02	2.934298e-04	2.162091e+02
166	2.225220e+02	2.945533e-04	2.225223e+02
167	2.252121e+02	2.955542e-04	2.252124e+02
168	2.282930e+02	2.955648e-04	2.282933e+02
169	2.313206e+02	2.955648e-04	2.313209e+02
170	2.340663e+02	2.955648e-04	2.340666e+02
171	2.368281e+02	2.955648e-04	2.368284e+02
172	2.396061e+02	2.955648e-04	2.396064e+02
173	2.424003e+02	2.955648e-04	2.424006e+02
174	2.452107e+02	2.955648e-04	2.452110e+02
175	2.480373e+02	2.955648e-04	2.480376e+02
176	2.508802e+02	2.955648e-04	2.508805e+02
177	2.537392e+02	2.955648e-04	2.537395e+02
178	2.566144e+02	2.955648e-04	2.566147e+02
179	2.595058e+02	2.955648e-04	2.595061e+02
180	2.624134e+02	2.955648e-04	2.624137e+02
181	2.653372e+02	2.955648e-04	2.653375e+02
182	2.682772e+02	2.955648e-04	2.682775e+02
183	2.712334e+02	2.955648e-04	2.712337e+02
184	2.742058e+02	2.955648e-04	2.742061e+02
185	2.771944e+02	2.955648e-04	2.771947e+02
186	2.801992e+02	2.955648e-04	2.801995e+02
187	2.832202e+02	2.955648e-04	2.832205e+02
188	2.862574e+02	2.955648e-04	2.862577e+02
189	2.893108e+02	2.955648e-04	2.893111e+02
190	2.923804e+02	2.955648e-04	2.923806e+02
191	2.954661e+02	2.955648e-04	2.954664e+02
192	2.985681e+02	2.955622e-04	2.985684e+02
193	3.016863e+02	2.955693e-04	3.016866e+02
194	3.048207e+02	2.957650e-04	3.048210e+02
195	3.079713e+02	2.973149e-04	3.079716e+02
196	3.111380e+02	3.016340e-04	3.111383e+02
197	3.143210e+02	3.018253e-04	3.143213e+02
198	3.184280e+02	3.043728e-04	3.184283e+02
199	3.216527e+02	3.052100e-04	3.216530e+02
200	3.266435e+02	3.052103e-04	3.266438e+02
