Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	7.843621e-09	0.000000e+00	7.843621e-09
2	3.137448e-08	0.000000e+00	3.137448e-08
3	7.059259e-08	0.000000e+00	7.059259e-08
4	1.254979e-07	0.000000e+00	1.254979e-07
5	1.960905e-07	0.000000e+00	1.960905e-07
6	2.823704e-07	0.000000e+00	2.823704e-07
7	3.843374e-07	0.000000e+00	3.843374e-07
8	5.019917e-07	0.000000e+00	5.019917e-07
9	6.353333e-07	0.000000e+00	6.353333e-07
10	7.843621e-07	0.000000e+00	7.843621e-07
11	9.490781e-07	0.000000e+00	9.490781e-07
12	1.129481e-06	0.000000e+00	1.129481e-06
13	1.325572e-06	0.000000e+00	1.325572e-06
14	1.537350e-06	0.000000e+00	1.537350e-06
15	1.764815e-06	0.000000e+00	1.764815e-06
16	2.007967e-06	0.000000e+00	2.007967e-06
17	2.266806e-06	0.000000e+00	2.266806e-06
18	2.541333e-06	0.000000e+00	2.541333e-06
19	2.831547e-06	0.000000e+00	2.831547e-06
20	3.137448e-06	0.000000e+00	3.137448e-06
21	3.459037e-06	0.000000e+00	3.459037e-06
22	3.796313e-06	0.000000e+00	3.796313e-06
23	4.149276e-06	0.000000e+00	4.149276e-06
24	4.517926e-06	0.000000e+00	4.517926e-06
25	4.902263e-06	0.000000e+00	4.902263e-06
26	5.302288e-06	0.000000e+00	5.302288e-06
27	5.718000e-06	0.000000e+00	5.718000e-06
28	6.149399e-06	0.000000e+00	6.149399e-06
29	6.596485e-06	0.000000e+00	6.596485e-06
30	7.059259e-06	0.000000e+00	7.059259e-06
31	7.537720e-06	0.000000e+00	7.537720e-06
32	8.031868e-06	0.000000e+00	8.031868e-06
33	8.541703e-06	0.000000e+00	8.541703e-06
34	9.067226e-06	0.000000e+00	9.067226e-06
35	9.608436e-06	0.000000e+00	9.608436e-06
36	1.016533e-05	0.000000e+00	1.016533e-05
37	1.073792e-05	0.000000e+00	1.073792e-05
38	1.132619e-05	0.000000e+00	1.132619e-05
39	1.193015e-05	0.000000e+00	1.193015e-05
40	1.254979e-05	0.000000e+00	1.254979e-05
41	1.318513e-05	0.000000e+00	1.318513e-05
42	1.383615e-05	0.000000e+00	1.383615e-05
43	1.450286e-05	0.000000e+00	1.450286e-05
44	1.518525e-05	0.000000e+00	1.518525e-05
45	1.588333e-05	0.000000e+00	1.588333e-05
46	1.659710e-05	0.000000e+00	1.659710e-05
47	1.732656e-05	0.000000e+00	1.732656e-05
48	1.807170e-05	0.000000e+00	1.807170e-05
49	1.883253e-05	0.000000e+00	1.883253e-05
50	1.960905e-05	0.000000e+00	1.960905e-05
51	2.040126e-05	0.000000e+00	2.040126e-05
52	2.120915e-05	0.000000e+00	2.120915e-05
53	2.203273e-05	0.000000e+00	2.203273e-05
54	2.287200e-05	0.000000e+00	2.287200e-05
55	2.372695e-05	0.000000e+00	2.372695e-05
56	2.459760e-05	0.000000e+00	2.459760e-05
57	2.548392e-05	0.000000e+00	2.548392e-05
58	2.638594e-05	0.000000e+00	2.638594e-05
59	2.730364e-05	0.000000e+00	2.730364e-05
60	2.823704e-05	0.000000e+00	2.823704e-05
61	2.918611e-05	0.000000e+00	2.918611e-05
62	3.015088e-05	0.000000e+00	3.015088e-05
63	3.113133e-05	0.000000e+00	3.113133e-05
64	3.212747e-05	0.000000e+00	3.212747e-05
65	3.313930e-05	0.000000e+00	3.313930e-05
66	3.416681e-05	0.000000e+00	3.416681e-05
67	3.521001e-05	0.000000e+00	3.521001e-05
68	3.626890e-05	0.000000e+00	3.626890e-05
69	3.734348e-05	0.000000e+00	3.734348e-05
70	3.843374e-05	0.000000e+00	3.843374e-05
71	3.953969e-05	0.000000e+00	3.953969e-05
72	4.066133e-05	0.000000e+00	4.066133e-05
73	4.179866e-05	0.000000e+00	4.179866e-05
74	4.295167e-05	0.000000e+00	4.295167e-05
75	4.412037e-05	0.000000e+00	4.412037e-05
76	4.530475e-05	0.000000e+00	4.530475e-05
77	4.650483e-05	0.000000e+00	4.650483e-05
78	4.772059e-05	0.000000e+00	4.772059e-05
79	4.895204e-05	0.000000e+00	4.895204e-05
80	5.019917e-05	0.000000e+00	5.019917e-05
81	5.146200e-05	0.000000e+00	5.146200e-05
82	5.274051e-05	0.000000e+00	5.274051e-05
83	5.403471e-05	0.000000e+00	5.403471e-05
84	5.534459e-05	0.000000e+00	5.534459e-05
85	5.667016e-05	0.000000e+00	5.667016e-05
86	5.801142e-05	0.000000e+00	5.801142e-05
87	5.936837e-05	0.000000e+00	5.936837e-05
88	6.074100e-05	0.000000e+00	6.074100e-05
89	6.212932e-05	0.000000e+00	6.212932e-05
90	6.353333e-05	0.000000e+00	6.353333e-05
91	6.495303e-05	0.000000e+00	6.495303e-05
92	6.638841e-05	0.000000e+00	6.638841e-05
93	6.783948e-05	0.000000e+00	6.783948e-05
94	6.930624e-05	0.000000e+00	6.930624e-05
95	7.078868e-05	0.000000e+00	7.078868e-05
96	7.228681e-05	0.000000e+00	7.228681e-05
97	7.380063e-05	0.000000e+00	7.380063e-05
98	7.533014e-05	0.000000e+00	7.533014e-05
99	7.687533e-05	0.000000e+00	7.687533e-05
100	7.843621e-05	0.000000e+00	7.843621e-05
101	7.999018e-05	1.966907e-09	7.999215e-05
102	8.153302e-05	3.724279e-08	8.157026e-05
103	8.309166e-05	1.086983e-07	8.320036e-05
104	8.478130e-05	2.999856e-07	8.508128e-05
105	8.655152e-05	6.378051e-07	8.718933e-05
106	8.848975e-05	1.286640e-06	8.977639e-05
107	9.070972e-05	2.405605e-06	9.311532e-05
108	9.364358e-05	4.253151e-06	9.789673e-05
109	9.847692e-05	6.968337e-06	1.054453e-04
110	1.066248e-04	1.101410e-05	1.176389e-04
111	6.574726e-03	1.756333e-05	6.592290e-03
112	1.320705e-01	2.891043e-05	1.320994e-01
113	4.736083e-01	5.577605e-05	4.736641e-01
114	1.100745e+00	1.001295e-04	1.100845e+00
115	2.128465e+00	1.374598e-04	2.128602e+00
116	2.458710e+01	1.584605e-04	2.458725e+01
117	3.499638e+01	1.752019e-04	3.499656e+01
118	4.108352e+01	1.836146e-04	4.108371e+01
119	4.715799e+01	1.925435e-04	4.715818e+01
120	5.057943e+01	2.033189e-04	5.057963e+01
121	5.396397e+01	2.134253e-04	5.396419e+01
122	5.885688e+01	2.228448e-04	5.885710e+01
123	6.297528e+01	2.361368e-04	6.297552e+01
124	6.738977e+01	2.472964e-04	6.739001e+01
125	7.330304e+01	2.539242e-04	7.330330e+01
126	7.894445e+01	2.614540e-04	7.894472e+01
127	8.301748e+01	2.644896e-04	8.301774e+01
128	8.789071e+01	2.680244e-04	8.789098e+01
129	9.053552e+01	2.732134e-04	9.053580e+01
130	9.304901e+01	2.760510e-04	9.304928e+01
131	9.612443e+01	2.766750e-04	9.612470e+01
132	9.825802e+01	2.783258e-04	9.825830e+01
133	9.992717e+01	2.827382e-04	9.992745e+01
134	1.015031e+02	2.864983e-04	1.015034e+02
135	1.039431e+02	2.883188e-04	1.039434e+02
136	1.060713e+02	2.886341e-04	1.060716e+02
137	1.088666e+02	2.921384e-04	1.088669e+02
138	1.104617e+02	2.970976e-04	1.104620e+02
139	1.128636e+02	3.020762e-04	1.128639e+02
140	1.145905e+02	3.100426e-04	1.145908e+02
141	1.177537e+02	3.209794e-04	1.177540e+02
142	1.211612e+02	3.291017e-04	1.211616e+02
143	1.251999e+02	3.368023e-04	1.252002e+02
144	1.285246e+02	3.447303e-04	1.285249e+02
145	1.316356e+02	3.481864e-04	1.316359e+02
146	1.387711e+02	3.514314e-04	1.387715e+02
147	1.411989e+02	3.546201e-04	1.411993e+02
148	1.435735e+02	3.565312e-04	1.435738e+02
149	1.463195e+02	3.609262e-04	1.463199e+02
150	1.482901e+02	3.620250e-04	1.482905e+02
151	1.521279e+02	3.619955e-04	1.521282e+02
152	1.541498e+02	3.622490e-04	1.541502e+02
153	1.561848e+02	3.637134e-04	1.561852e+02
154	1.582331e+02	3.648132e-04	1.582335e+02
155	1.606769e+02	3.648240e-04	1.606773e+02
156	1.630058e+02	3.648240e-04	1.630061e+02
157	1.651023e+02	3.648240e-04	1.651027e+02
158	1.672122e+02	3.648240e-04	1.672126e+02
159	1.693355e+02	3.648240e-04	1.693359e+02
160	1.714722e+02	3.648240e-04	1.714726e+02
161	1.736223e+02	3.648240e-04	1.736227e+02
162	1.757858e+02	3.648240e-04	1.757862e+02
163	1.779627e+02	3.648240e-04	1.779631e+02
164	1.801530e+02	3.648240e-04	1.801534e+02
165	1.823567e+02	3.648240e-04	1.823570e+02
166	1.845738e+02	3.648132e-04	1.845741e+02
167	1.868042e+02	3.648062e-04	1.868046e+02
168	1.890481e+02	3.650186e-04	1.890485e+02
169	1.913054e+02	3.666125e-04	1.913057e+02
170	1.935760e+02	3.703678e-04	1.935764e+02
171	1.958601e+02	3.711562e-04	1.958605e+02
172	1.991496e+02	3.733989e-04	1.991500e+02
173	2.014721e+02	3.778416e-04	2.014724e+02
174	2.044263e+02	3.814643e-04	2.044267e+02
175	2.075330e+02	3.865803e-04	2.075334e+02
176	2.100747e+02	3.919851e-04	2.100751e+02
177	2.138146e+02	3.969178e-04	2.138150e+02
178	2.176445e+02	4.036873e-04	2.176450e+02
179	2.201076e+02	4.108465e-04	2.201080e+02
180	2.242342e+02	4.200283e-04	2.242346e+02
181	2.282520e+02	4.236290e-04	2.282524e+02
182	2.345626e+02	4.257313e-04	2.345630e+02
183	2.381663e+02	4.295078e-04	2.381667e+02
184	2.407768e+02	4.303353e-04	2.407773e+02
185	2.447926e+02	4.332106e-04	2.447930e+02
186	2.474462e+02	4.355665e-04	2.474466e+02
187	2.506906e+02	4.355946e-04	2.506911e+02
188	2.540185e+02	4.355946e-04	2.540190e+02
189	2.567280e+02	4.355946e-04	2.567285e+02
190	2.594519e+02	4.355946e-04	2.594524e+02
191	2.621902e+02	4.355946e-04	2.621906e+02
192	2.649428e+02	4.355946e-04	2.649433e+02
193	2.677098e+02	4.355925e-04	2.677103e+02
194	2.704912e+02	4.355981e-04	2.704916e+02
195	2.732870e+02	4.357689e-04	2.732874e+02
196	2.760971e+02	4.371987e-04	2.760975e+02
197	2.789216e+02	4.413009e-04	2.789220e+02
198	2.817605e+02	4.422619e-04	2.817609e+02
199	2.858842e+02	4.423680e-04	2.858846e+02
200	2.887647e+02	4.429331e-04	2.887652e+02
