Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	7.027410e-09	0.000000e+00	7.027410e-09
2	2.810964e-08	0.000000e+00	2.810964e-08
3	6.324669e-08	0.000000e+00	6.324669e-08
4	1.124386e-07	0.000000e+00	1.124386e-07
5	1.756852e-07	0.000000e+00	1.756852e-07
6	2.529868e-07	0.000000e+00	2.529868e-07
7	3.443431e-07	0.000000e+00	3.443431e-07
8	4.497542e-07	0.000000e+00	4.497542e-07
9	5.692202e-07	0.000000e+00	5.692202e-07
10	7.027410e-07	0.000000e+00	7.027410e-07
11	8.503166e-07	0.000000e+00	8.503166e-07
12	1.011947e-06	0.000000e+00	1.011947e-06
13	1.187632e-06	0.000000e+00	1.187632e-06
14	1.377372e-06	0.000000e+00	1.377372e-06
15	1.581167e-06	0.000000e+00	1.581167e-06
16	1.799017e-06	0.000000e+00	1.799017e-06
17	2.030921e-06	0.000000e+00	2.030921e-06
18	2.276881e-06	0.000000e+00	2.276881e-06
19	2.536895e-06	0.000000e+00	2.536895e-06
20	2.810964e-06	0.000000e+00	2.810964e-06
21	3.099088e-06	0.000000e+00	3.099088e-06
22	3.401266e-06	0.000000e+00	3.401266e-06
23	3.717500e-06	0.000000e+00	3.717500e-06
24	4.047788e-06	0.000000e+00	4.047788e-06
25	4.392131e-06	0.000000e+00	4.392131e-06
26	4.750529e-06	0.000000e+00	4.750529e-06
27	5.122982e-06	0.000000e+00	5.122982e-06
28	5.509489e-06	0.000000e+00	5.509489e-06
29	5.910052e-06	0.000000e+00	5.910052e-06
30	6.324669e-06	0.000000e+00	6.324669e-06
31	6.753341e-06	0.000000e+00	6.753341e-06
32	7.196068e-06	0.000000e+00	7.196068e-06
33	7.652849e-06	0.000000e+00	7.652849e-06
34	8.123686e-06	0.000000e+00	8.123686e-06
35	8.608577e-06	0.000000e+00	8.608577e-06
36	9.107523e-06	0.000000e+00	9.107523e-06
37	9.620524e-06	0.000000e+00	9.620524e-06
38	1.014758e-05	0.000000e+00	1.014758e-05
39	1.068869e-05	0.000000e+00	1.068869e-05
40	1.124386e-05	0.000000e+00	1.124386e-05
41	1.181308e-05	0.000000e+00	1.181308e-05
42	1.239635e-05	0.000000e+00	1.239635e-05
43	1.299368e-05	0.000000e+00	1.299368e-05
44	1.360507e-05	0.000000e+00	1.360507e-05
45	1.423051e-05	0.000000e+00	1.423051e-05
46	1.487000e-05	0.000000e+00	1.487000e-05
47	1.552355e-05	0.000000e+00	1.552355e-05
48	1.619115e-05	0.000000e+00	1.619115e-05
49	1.687281e-05	0.000000e+00	1.687281e-05
50	1.756852e-05	0.000000e+00	1.756852e-05
51	1.827829e-05	0.000000e+00	1.827829e-05
52	1.900212e-05	0.000000e+00	1.900212e-05
53	1.973999e-05	0.000000e+00	1.973999e-05
54	2.049193e-05	0.000000e+00	2.049193e-05
55	2.125792e-05	0.000000e+00	2.125792e-05
56	2.203796e-05	0.000000e+00	2.203796e-05
57	2.283206e-05	0.000000e+00	2.283206e-05
58	2.364021e-05	0.000000e+00	2.364021e-05
59	2.446241e-05	0.000000e+00	2.446241e-05
60	2.529868e-05	0.000000e+00	2.529868e-05
61	2.614899e-05	0.000000e+00	2.614899e-05
62	2.701336e-05	0.000000e+00	2.701336e-05
63	2.789179e-05	0.000000e+00	2.789179e-05
64	2.878427e-05	0.000000e+00	2.878427e-05
65	2.969081e-05	0.000000e+00	2.969081e-05
66	3.061140e-05	0.000000e+00	3.061140e-05
67	3.154604e-05	0.000000e+00	3.154604e-05
68	3.249474e-05	0.000000e+00	3.249474e-05
69	3.345750e-05	0.000000e+00	3.345750e-05
70	3.443431e-05	0.000000e+00	3.443431e-05
71	3.542517e-05	0.000000e+00	3.542517e-05
72	3.643009e-05	0.000000e+00	3.643009e-05
73	3.744907e-05	0.000000e+00	3.744907e-05
74	3.848210e-05	0.000000e+00	3.848210e-05
75	3.952918e-05	0.000000e+00	3.952918e-05
76	4.059032e-05	0.000000e+00	4.059032e-05
77	4.166551e-05	0.000000e+00	4.166551e-05
78	4.275476e-05	0.000000e+00	4.275476e-05
79	4.385807e-05	0.000000e+00	4.385807e-05
80	4.497542e-05	0.000000e+00	4.497542e-05
81	4.610684e-05	0.000000e+00	4.610684e-05
82	4.725230e-05	0.000000e+00	4.725230e-05
83	4.841183e-05	0.000000e+00	4.841183e-05
84	4.958540e-05	0.000000e+00	4.958540e-05
85	5.077304e-05	0.000000e+00	5.077304e-05
86	5.197472e-05	0.000000e+00	5.197472e-05
87	5.319047e-05	0.000000e+00	5.319047e-05
88	5.442026e-05	0.000000e+00	5.442026e-05
89	5.566411e-05	0.000000e+00	5.566411e-05
90	5.692202e-05	0.000000e+00	5.692202e-05
91	5.819398e-05	0.000000e+00	5.819398e-05
92	5.948000e-05	0.000000e+00	5.948000e-05
93	6.078007e-05	0.000000e+00	6.078007e-05
94	6.209419e-05	0.000000e+00	6.209419e-05
95	6.342238e-05	0.000000e+00	6.342238e-05
96	6.476461e-05	0.000000e+00	6.476461e-05
97	6.612090e-05	0.000000e+00	6.612090e-05
98	6.749125e-05	0.000000e+00	6.749125e-05
99	6.887565e-05	0.000000e+00	6.887565e-05
100	7.027410e-05	0.000000e+00	7.027410e-05
101	7.168661e-05	0.000000e+00	7.168661e-05
102	7.311317e-05	0.000000e+00	7.311317e-05
103	7.455379e-05	0.000000e+00	7.455379e-05
104	7.600847e-05	0.000000e+00	7.600847e-05
105	7.747719e-05	0.000000e+00	7.747719e-05
106	7.895998e-05	0.000000e+00	7.895998e-05
