Step	E_el	E_frac	E_tot
122	1.110368e-04	3.335352e-06	1.143721e-04
123	1.148486e-04	5.572600e-06	1.204212e-04
124	1.210674e-04	8.676518e-06	1.297439e-04
125	2.827336e-04	1.312006e-05	2.958536e-04
126	1.068157e-01	1.958743e-05	1.068353e-01
127	4.638864e-01	2.863016e-05	4.639150e-01
128	1.204205e+00	4.087711e-05	1.204246e+00
129	2.553878e+00	5.674961e-05	2.553935e+00
130	4.585630e+00	7.729641e-05	4.585708e+00
131	7.259771e+00	1.034263e-04	7.259874e+00
132	1.069705e+01	1.386180e-04	1.069719e+01
133	1.537465e+01	2.008565e-04	1.537485e+01
134	1.983876e+01	2.776865e-04	1.983904e+01
135	2.738598e+01	3.374807e-04	2.738632e+01
136	6.132953e+01	3.701439e-04	6.132990e+01
137	7.356914e+01	3.885574e-04	7.356953e+01
138	8.302837e+01	3.979614e-04	8.302876e+01
139	8.966923e+01	4.053466e-04	8.966964e+01
140	9.376127e+01	4.080755e-04	9.376168e+01
141	9.791793e+01	4.134999e-04	9.791834e+01
142	9.931542e+01	4.196815e-04	9.931584e+01
143	1.014490e+02	4.292894e-04	1.014494e+02
144	1.037034e+02	4.376893e-04	1.037038e+02
145	1.082192e+02	4.400264e-04	1.082196e+02
146	1.131598e+02	4.437120e-04	1.131603e+02
147	1.147241e+02	4.483677e-04	1.147245e+02
148	1.165923e+02	4.564431e-04	1.165927e+02
149	1.187434e+02	4.663871e-04	1.187439e+02
150	1.217687e+02	4.743767e-04	1.217692e+02
151	1.258388e+02	4.819631e-04	1.258392e+02
152	1.290963e+02	4.880554e-04	1.290968e+02
153	1.314871e+02	4.934200e-04	1.314876e+02
154	1.343801e+02	4.956126e-04	1.343806e+02
155	1.384225e+02	4.983084e-04	1.384230e+02
156	1.402289e+02	5.025340e-04	1.402294e+02
157	1.420340e+02	5.038453e-04	1.420345e+02
158	1.446443e+02	5.086631e-04	1.446448e+02
159	1.464810e+02	5.179352e-04	1.464816e+02
160	1.483623e+02	5.245869e-04	1.483628e+02
161	1.516157e+02	5.323274e-04	1.516162e+02
162	1.545425e+02	5.412585e-04	1.545430e+02
163	1.576987e+02	5.454219e-04	1.576992e+02
164	1.610740e+02	5.558582e-04	1.610745e+02
165	1.631189e+02	5.687309e-04	1.631195e+02
166	1.664517e+02	5.709864e-04	1.664523e+02
167	1.718027e+02	5.759459e-04	1.718033e+02
168	1.738664e+02	5.848127e-04	1.738670e+02
169	1.764078e+02	5.896838e-04	1.764084e+02
170	1.806287e+02	5.934051e-04	1.806293e+02
171	1.831727e+02	5.974513e-04	1.831733e+02
172	1.856534e+02	5.979946e-04	1.856540e+02
173	1.887145e+02	5.991576e-04	1.887151e+02
174	1.909024e+02	6.031745e-04	1.909030e+02
175	1.931030e+02	6.046926e-04	1.931036e+02
176	1.968608e+02	6.049524e-04	1.968614e+02
177	1.991115e+02	6.063563e-04	1.991121e+02
178	2.013677e+02	6.106223e-04	2.013683e+02
179	2.036366e+02	6.131148e-04	2.036372e+02
180	2.067449e+02	6.163622e-04	2.067455e+02
181	2.090586e+02	6.191454e-04	2.090592e+02
182	2.116324e+02	6.208707e-04	2.116331e+02
183	2.145497e+02	6.282590e-04	2.145503e+02
184	2.169009e+02	6.369885e-04	2.169016e+02
185	2.200632e+02	6.399242e-04	2.200638e+02
