Step	E_el	E_frac	E_tot
122	5.916899e+01	2.119504e-04	5.916920e+01
123	6.279548e+01	2.183692e-04	6.279570e+01
124	6.781032e+01	2.232150e-04	6.781054e+01
125	7.173862e+01	2.251463e-04	7.173885e+01
126	7.440116e+01	2.291620e-04	7.440139e+01
127	7.728043e+01	2.348576e-04	7.728066e+01
128	7.971461e+01	2.388199e-04	7.971485e+01
129	8.264232e+01	2.443179e-04	8.264257e+01
130	8.504456e+01	2.522536e-04	8.504481e+01
131	8.731037e+01	2.554228e-04	8.731062e+01
132	9.092812e+01	2.660178e-04	9.092839e+01
133	9.307749e+01	2.821718e-04	9.307777e+01
134	9.633666e+01	2.931419e-04	9.633695e+01
135	1.024183e+02	2.979310e-04	1.024186e+02
136	1.087906e+02	3.009549e-04	1.087909e+02
137	1.129806e+02	3.024010e-04	1.129809e+02
138	1.156230e+02	3.022714e-04	1.156233e+02
139	1.177514e+02	3.024289e-04	1.177517e+02
140	1.194517e+02	3.039741e-04	1.194520e+02
141	1.211643e+02	3.060906e-04	1.211646e+02
142	1.228923e+02	3.099921e-04	1.228926e+02
143	1.252742e+02	3.147007e-04	1.252746e+02
144	1.274772e+02	3.182505e-04	1.274775e+02
145	1.307784e+02	3.209131e-04	1.307787e+02
146	1.334418e+02	3.227980e-04	1.334421e+02
147	1.364206e+02	3.246190e-04	1.364209e+02
148	1.382980e+02	3.291636e-04	1.382983e+02
149	1.401740e+02	3.385086e-04	1.401743e+02
150	1.424145e+02	3.453544e-04	1.424149e+02
151	1.460030e+02	3.493910e-04	1.460033e+02
152	1.503685e+02	3.528539e-04	1.503689e+02
153	1.533971e+02	3.574388e-04	1.533974e+02
154	1.557260e+02	3.622930e-04	1.557264e+02
155	1.591408e+02	3.709932e-04	1.591411e+02
156	1.614057e+02	3.736656e-04	1.614060e+02
157	1.677501e+02	3.739582e-04	1.677505e+02
158	1.698962e+02	3.764750e-04	1.698965e+02
159	1.720535e+02	3.819999e-04	1.720539e+02
160	1.742259e+02	3.867160e-04	1.742263e+02
161	1.777110e+02	3.894170e-04	1.777114e+02
162	1.808406e+02	3.912223e-04	1.808410e+02
163	1.837607e+02	3.966768e-04	1.837611e+02
164	1.860225e+02	3.998501e-04	1.860229e+02
165	1.898535e+02	4.042345e-04	1.898539e+02
166	1.921690e+02	4.045658e-04	1.921694e+02
167	1.964751e+02	4.045621e-04	1.964755e+02
168	1.988351e+02	4.045773e-04	1.988355e+02
169	2.012093e+02	4.049053e-04	2.012097e+02
170	2.035975e+02	4.071748e-04	2.035979e+02
171	2.059998e+02	4.108747e-04	2.060002e+02
172	2.084186e+02	4.111165e-04	2.084190e+02
173	2.125670e+02	4.111165e-04	2.125674e+02
174	2.150315e+02	4.111165e-04	2.150319e+02
175	2.175103e+02	4.111113e-04	2.175107e+02
176	2.200032e+02	4.110692e-04	2.200036e+02
177	2.225103e+02	4.109857e-04	2.225107e+02
178	2.250317e+02	4.111022e-04	2.250321e+02
179	2.275672e+02	4.127935e-04	2.275676e+02
180	2.301170e+02	4.159027e-04	2.301174e+02
181	2.326817e+02	4.161417e-04	2.326821e+02
182	2.364158e+02	4.161417e-04	2.364162e+02
183	2.390209e+02	4.161417e-04	2.390213e+02
184	2.416403e+02	4.161417e-04	2.416407e+02
185	2.442740e+02	4.161417e-04	2.442744e+02
186	2.469219e+02	4.161417e-04	2.469223e+02
187	2.495841e+02	4.161417e-04	2.495845e+02
188	2.522606e+02	4.161417e-04	2.522610e+02
189	2.549514e+02	4.161417e-04	2.549518e+02
190	2.576564e+02	4.161417e-04	2.576568e+02
191	2.603757e+02	4.161417e-04	2.603761e+02
192	2.631093e+02	4.161332e-04	2.631097e+02
193	2.658572e+02	4.161160e-04	2.658576e+02
194	2.686193e+02	4.161247e-04	2.686197e+02
195	2.713957e+02	4.162799e-04	2.713961e+02
196	2.741864e+02	4.168697e-04	2.741868e+02
197	2.769913e+02	4.183575e-04	2.769918e+02
198	2.798106e+02	4.221711e-04	2.798110e+02
199	2.826441e+02	4.280727e-04	2.826445e+02
200	2.854922e+02	4.302128e-04	2.854926e+02
