Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	7.885279e-09	0.000000e+00	7.885279e-09
2	3.154111e-08	0.000000e+00	3.154111e-08
3	7.096751e-08	0.000000e+00	7.096751e-08
4	1.261645e-07	0.000000e+00	1.261645e-07
5	1.971320e-07	0.000000e+00	1.971320e-07
6	2.838700e-07	0.000000e+00	2.838700e-07
7	3.863787e-07	0.000000e+00	3.863787e-07
8	5.046578e-07	0.000000e+00	5.046578e-07
9	6.387076e-07	0.000000e+00	6.387076e-07
10	7.885279e-07	0.000000e+00	7.885279e-07
11	9.541187e-07	0.000000e+00	9.541187e-07
12	1.135480e-06	0.000000e+00	1.135480e-06
13	1.332612e-06	0.000000e+00	1.332612e-06
14	1.545515e-06	0.000000e+00	1.545515e-06
15	1.774188e-06	0.000000e+00	1.774188e-06
16	2.018631e-06	0.000000e+00	2.018631e-06
17	2.278846e-06	0.000000e+00	2.278846e-06
18	2.554830e-06	0.000000e+00	2.554830e-06
19	2.846586e-06	0.000000e+00	2.846586e-06
20	3.154111e-06	0.000000e+00	3.154111e-06
21	3.477408e-06	0.000000e+00	3.477408e-06
22	3.816475e-06	0.000000e+00	3.816475e-06
23	4.171312e-06	0.000000e+00	4.171312e-06
24	4.541920e-06	0.000000e+00	4.541920e-06
25	4.928299e-06	0.000000e+00	4.928299e-06
26	5.330448e-06	0.000000e+00	5.330448e-06
27	5.748368e-06	0.000000e+00	5.748368e-06
28	6.182058e-06	0.000000e+00	6.182058e-06
29	6.631519e-06	0.000000e+00	6.631519e-06
30	7.096751e-06	0.000000e+00	7.096751e-06
31	7.577753e-06	0.000000e+00	7.577753e-06
32	8.074525e-06	0.000000e+00	8.074525e-06
33	8.587068e-06	0.000000e+00	8.587068e-06
34	9.115382e-06	0.000000e+00	9.115382e-06
35	9.659466e-06	0.000000e+00	9.659466e-06
36	1.021932e-05	0.000000e+00	1.021932e-05
37	1.079495e-05	0.000000e+00	1.079495e-05
38	1.138634e-05	0.000000e+00	1.138634e-05
39	1.199351e-05	0.000000e+00	1.199351e-05
40	1.261645e-05	0.000000e+00	1.261645e-05
41	1.325515e-05	0.000000e+00	1.325515e-05
42	1.390963e-05	0.000000e+00	1.390963e-05
43	1.457988e-05	0.000000e+00	1.457988e-05
44	1.526590e-05	0.000000e+00	1.526590e-05
45	1.596769e-05	0.000000e+00	1.596769e-05
46	1.668525e-05	0.000000e+00	1.668525e-05
47	1.741858e-05	0.000000e+00	1.741858e-05
48	1.816768e-05	0.000000e+00	1.816768e-05
49	1.893255e-05	0.000000e+00	1.893255e-05
50	1.971320e-05	0.000000e+00	1.971320e-05
51	2.050961e-05	0.000000e+00	2.050961e-05
52	2.132179e-05	0.000000e+00	2.132179e-05
53	2.214975e-05	0.000000e+00	2.214975e-05
54	2.299347e-05	0.000000e+00	2.299347e-05
55	2.385297e-05	0.000000e+00	2.385297e-05
56	2.472823e-05	0.000000e+00	2.472823e-05
57	2.561927e-05	0.000000e+00	2.561927e-05
58	2.652608e-05	0.000000e+00	2.652608e-05
59	2.744865e-05	0.000000e+00	2.744865e-05
60	2.838700e-05	0.000000e+00	2.838700e-05
61	2.934112e-05	0.000000e+00	2.934112e-05
62	3.031101e-05	0.000000e+00	3.031101e-05
63	3.129667e-05	0.000000e+00	3.129667e-05
64	3.229810e-05	0.000000e+00	3.229810e-05
65	3.331530e-05	0.000000e+00	3.331530e-05
