Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	9.083101e-09	0.000000e+00	9.083101e-09
2	3.633241e-08	0.000000e+00	3.633241e-08
3	8.174791e-08	0.000000e+00	8.174791e-08
4	1.453296e-07	0.000000e+00	1.453296e-07
5	2.270775e-07	0.000000e+00	2.270775e-07
6	3.269916e-07	0.000000e+00	3.269916e-07
7	4.450720e-07	0.000000e+00	4.450720e-07
8	5.813185e-07	0.000000e+00	5.813185e-07
9	7.357312e-07	0.000000e+00	7.357312e-07
10	9.083101e-07	0.000000e+00	9.083101e-07
11	1.099055e-06	0.000000e+00	1.099055e-06
12	1.307967e-06	0.000000e+00	1.307967e-06
13	1.535044e-06	0.000000e+00	1.535044e-06
14	1.780288e-06	0.000000e+00	1.780288e-06
15	2.043698e-06	0.000000e+00	2.043698e-06
16	2.325274e-06	0.000000e+00	2.325274e-06
17	2.625016e-06	0.000000e+00	2.625016e-06
18	2.942925e-06	0.000000e+00	2.942925e-06
19	3.279000e-06	0.000000e+00	3.279000e-06
20	3.633241e-06	0.000000e+00	3.633241e-06
21	4.005648e-06	0.000000e+00	4.005648e-06
22	4.396221e-06	0.000000e+00	4.396221e-06
23	4.804961e-06	0.000000e+00	4.804961e-06
24	5.231866e-06	0.000000e+00	5.231866e-06
25	5.676938e-06	0.000000e+00	5.676938e-06
26	6.140176e-06	0.000000e+00	6.140176e-06
27	6.621581e-06	0.000000e+00	6.621581e-06
28	7.121151e-06	0.000000e+00	7.121151e-06
29	7.638888e-06	0.000000e+00	7.638888e-06
30	8.174791e-06	0.000000e+00	8.174791e-06
31	8.728860e-06	0.000000e+00	8.728860e-06
32	9.301096e-06	0.000000e+00	9.301096e-06
33	9.891497e-06	0.000000e+00	9.891497e-06
34	1.050007e-05	0.000000e+00	1.050007e-05
35	1.112680e-05	0.000000e+00	1.112680e-05
36	1.177170e-05	0.000000e+00	1.177170e-05
37	1.243477e-05	0.000000e+00	1.243477e-05
38	1.311600e-05	0.000000e+00	1.311600e-05
39	1.381540e-05	0.000000e+00	1.381540e-05
40	1.453296e-05	0.000000e+00	1.453296e-05
41	1.526869e-05	0.000000e+00	1.526869e-05
