Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	8.253899e-09	0.000000e+00	8.253899e-09
2	3.301560e-08	0.000000e+00	3.301560e-08
3	7.428509e-08	0.000000e+00	7.428509e-08
4	1.320624e-07	0.000000e+00	1.320624e-07
5	2.063475e-07	0.000000e+00	2.063475e-07
6	2.971404e-07	0.000000e+00	2.971404e-07
7	4.044411e-07	0.000000e+00	4.044411e-07
8	5.282495e-07	0.000000e+00	5.282495e-07
9	6.685658e-07	0.000000e+00	6.685658e-07
10	8.253899e-07	0.000000e+00	8.253899e-07
11	9.987218e-07	0.000000e+00	9.987218e-07
12	1.188561e-06	0.000000e+00	1.188561e-06
13	1.394909e-06	0.000000e+00	1.394909e-06
14	1.617764e-06	0.000000e+00	1.617764e-06
15	1.857127e-06	0.000000e+00	1.857127e-06
16	2.112998e-06	0.000000e+00	2.112998e-06
17	2.385377e-06	0.000000e+00	2.385377e-06
18	2.674263e-06	0.000000e+00	2.674263e-06
19	2.979658e-06	0.000000e+00	2.979658e-06
20	3.301560e-06	0.000000e+00	3.301560e-06
21	3.639970e-06	0.000000e+00	3.639970e-06
22	3.994887e-06	0.000000e+00	3.994887e-06
23	4.366313e-06	0.000000e+00	4.366313e-06
24	4.754246e-06	0.000000e+00	4.754246e-06
25	5.158687e-06	0.000000e+00	5.158687e-06
26	5.579636e-06	0.000000e+00	5.579636e-06
27	6.017093e-06	0.000000e+00	6.017093e-06
28	6.471057e-06	0.000000e+00	6.471057e-06
29	6.941529e-06	0.000000e+00	6.941529e-06
30	7.428509e-06	0.000000e+00	7.428509e-06
31	7.931997e-06	0.000000e+00	7.931997e-06
32	8.451993e-06	0.000000e+00	8.451993e-06
33	8.988496e-06	0.000000e+00	8.988496e-06
34	9.541507e-06	0.000000e+00	9.541507e-06
35	1.011103e-05	0.000000e+00	1.011103e-05
36	1.069705e-05	0.000000e+00	1.069705e-05
37	1.129959e-05	0.000000e+00	1.129959e-05
38	1.191863e-05	0.000000e+00	1.191863e-05
39	1.255418e-05	0.000000e+00	1.255418e-05
40	1.320624e-05	0.000000e+00	1.320624e-05
41	1.387480e-05	0.000000e+00	1.387480e-05
42	1.455988e-05	0.000000e+00	1.455988e-05
43	1.526146e-05	0.000000e+00	1.526146e-05
44	1.597955e-05	0.000000e+00	1.597955e-05
45	1.671415e-05	0.000000e+00	1.671415e-05
46	1.746525e-05	0.000000e+00	1.746525e-05
47	1.823286e-05	0.000000e+00	1.823286e-05
48	1.901698e-05	0.000000e+00	1.901698e-05
49	1.981761e-05	0.000000e+00	1.981761e-05
50	2.063475e-05	0.000000e+00	2.063475e-05
51	2.146839e-05	0.000000e+00	2.146839e-05
52	2.231854e-05	0.000000e+00	2.231854e-05
53	2.318520e-05	0.000000e+00	2.318520e-05
54	2.406837e-05	0.000000e+00	2.406837e-05
55	2.496805e-05	0.000000e+00	2.496805e-05
56	2.588423e-05	0.000000e+00	2.588423e-05
