Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	1.024457e-08	0.000000e+00	1.024457e-08
2	4.097827e-08	0.000000e+00	4.097827e-08
3	9.220112e-08	0.000000e+00	9.220112e-08
4	1.639131e-07	0.000000e+00	1.639131e-07
5	2.561142e-07	0.000000e+00	2.561142e-07
6	3.688045e-07	0.000000e+00	3.688045e-07
7	5.019839e-07	0.000000e+00	5.019839e-07
8	6.556524e-07	0.000000e+00	6.556524e-07
9	8.298100e-07	0.000000e+00	8.298100e-07
10	1.024457e-06	0.000000e+00	1.024457e-06
11	1.239593e-06	0.000000e+00	1.239593e-06
12	1.475218e-06	0.000000e+00	1.475218e-06
13	1.731332e-06	0.000000e+00	1.731332e-06
14	2.007935e-06	0.000000e+00	2.007935e-06
15	2.305028e-06	0.000000e+00	2.305028e-06
16	2.622610e-06	0.000000e+00	2.622610e-06
17	2.960680e-06	0.000000e+00	2.960680e-06
18	3.319240e-06	0.000000e+00	3.319240e-06
19	3.698289e-06	0.000000e+00	3.698289e-06
20	4.097827e-06	0.000000e+00	4.097827e-06
21	4.517855e-06	0.000000e+00	4.517855e-06
22	4.958371e-06	0.000000e+00	4.958371e-06
23	5.419377e-06	0.000000e+00	5.419377e-06
24	5.900871e-06	0.000000e+00	5.900871e-06
25	6.402855e-06	0.000000e+00	6.402855e-06
26	6.925328e-06	0.000000e+00	6.925328e-06
27	7.468290e-06	0.000000e+00	7.468290e-06
28	8.031742e-06	0.000000e+00	8.031742e-06
29	8.615682e-06	0.000000e+00	8.615682e-06
30	9.220112e-06	0.000000e+00	9.220112e-06
31	9.845030e-06	0.000000e+00	9.845030e-06
32	1.049044e-05	0.000000e+00	1.049044e-05
33	1.115633e-05	0.000000e+00	1.115633e-05
34	1.184272e-05	0.000000e+00	1.184272e-05
35	1.254960e-05	0.000000e+00	1.254960e-05
36	1.327696e-05	0.000000e+00	1.327696e-05
37	1.402481e-05	0.000000e+00	1.402481e-05
38	1.479316e-05	0.000000e+00	1.479316e-05
39	1.558199e-05	0.000000e+00	1.558199e-05
40	1.639131e-05	0.000000e+00	1.639131e-05
41	1.722112e-05	0.000000e+00	1.722112e-05
42	1.807142e-05	0.000000e+00	1.807142e-05
43	1.894221e-05	0.000000e+00	1.894221e-05
44	1.983348e-05	0.000000e+00	1.983348e-05
45	2.074525e-05	0.000000e+00	2.074525e-05
46	2.167751e-05	0.000000e+00	2.167751e-05
47	2.263025e-05	0.000000e+00	2.263025e-05
48	2.360349e-05	0.000000e+00	2.360349e-05
49	2.459721e-05	0.000000e+00	2.459721e-05
50	2.561142e-05	0.000000e+00	2.561142e-05
51	2.664612e-05	0.000000e+00	2.664612e-05
52	2.770131e-05	0.000000e+00	2.770131e-05
53	2.877699e-05	0.000000e+00	2.877699e-05
54	2.987316e-05	0.000000e+00	2.987316e-05
55	3.098982e-05	0.000000e+00	3.098982e-05
56	3.212697e-05	0.000000e+00	3.212697e-05
57	3.328460e-05	0.000000e+00	3.328460e-05
58	3.446273e-05	0.000000e+00	3.446273e-05
59	3.566134e-05	0.000000e+00	3.566134e-05
60	3.688045e-05	0.000000e+00	3.688045e-05
61	3.812004e-05	0.000000e+00	3.812004e-05
62	3.938012e-05	0.000000e+00	3.938012e-05
63	4.066069e-05	0.000000e+00	4.066069e-05
64	4.196175e-05	0.000000e+00	4.196175e-05
65	4.328330e-05	0.000000e+00	4.328330e-05
66	4.462534e-05	0.000000e+00	4.462534e-05
67	4.598787e-05	0.000000e+00	4.598787e-05
68	4.737088e-05	0.000000e+00	4.737088e-05
69	4.877439e-05	0.000000e+00	4.877439e-05
70	5.019839e-05	0.000000e+00	5.019839e-05
71	5.163637e-05	1.329664e-09	5.163770e-05
72	5.300569e-05	4.136435e-08	5.304706e-05
73	5.440912e-05	1.607493e-07	5.456987e-05
74	5.588454e-05	4.569624e-07	5.634150e-05
75	5.741362e-05	1.100142e-06	5.851376e-05
76	5.891518e-05	2.574560e-06	6.148974e-05
77	5.939626e-05	6.291644e-06	6.568790e-05
78	5.734231e-05	1.427830e-05	7.162061e-05
79	5.727926e-05	2.255528e-05	7.983455e-05
80	5.061802e+00	2.907340e-05	5.061831e+00
81	1.273060e+01	3.298485e-05	1.273064e+01
82	1.735656e+01	3.684708e-05	1.735659e+01
83	1.997580e+01	4.381201e-05	1.997584e+01
84	2.182373e+01	4.309914e-05	2.182377e+01
85	2.659959e+01	4.815237e-05	2.659964e+01
86	2.785674e+01	5.099093e-05	2.785679e+01
87	3.067579e+01	5.282638e-05	3.067585e+01
88	3.287113e+01	5.478365e-05	3.287118e+01
89	3.511937e+01	5.684194e-05	3.511942e+01
90	3.679906e+01	6.001046e-05	3.679912e+01
91	3.818081e+01	6.533486e-05	3.818087e+01
92	3.962872e+01	6.747261e-05	3.962878e+01
93	4.331728e+01	6.934130e-05	4.331735e+01
94	4.683731e+01	7.242129e-05	4.683738e+01
95	4.983154e+01	7.497875e-05	4.983162e+01
96	5.187480e+01	7.630914e-05	5.187488e+01
97	5.382118e+01	7.839599e-05	5.382126e+01
98	5.537800e+01	8.284748e-05	5.537809e+01
99	5.682027e+01	8.627137e-05	5.682036e+01
100	5.857876e+01	8.692275e-05	5.857885e+01
101	6.120973e+01	9.074376e-05	6.120982e+01
102	6.278810e+01	9.531391e-05	6.278820e+01
103	6.578782e+01	9.964357e-05	6.578792e+01
104	6.958642e+01	1.019600e-04	6.958652e+01
105	7.495578e+01	1.042467e-04	7.495588e+01
106	7.716944e+01	1.059486e-04	7.716955e+01
107	7.950644e+01	1.090621e-04	7.950655e+01
108	8.138067e+01	1.124709e-04	8.138079e+01
109	8.400383e+01	1.155865e-04	8.400395e+01
110	8.630683e+01	1.195032e-04	8.630695e+01
111	8.859583e+01	1.221786e-04	8.859595e+01
112	9.098066e+01	1.229155e-04	9.098078e+01
113	9.410439e+01	1.257608e-04	9.410451e+01
114	9.632964e+01	1.293224e-04	9.632977e+01
115	9.933521e+01	1.306194e-04	9.933534e+01
116	1.030433e+02	1.311394e-04	1.030434e+02
117	1.057073e+02	1.320155e-04	1.057075e+02
118	1.080793e+02	1.365419e-04	1.080794e+02
119	1.102496e+02	1.410593e-04	1.102497e+02
120	1.142713e+02	1.459560e-04	1.142715e+02
121	1.180988e+02	1.476164e-04	1.180990e+02
122	1.221723e+02	1.521795e-04	1.221724e+02
123	1.246006e+02	1.534996e-04	1.246007e+02
124	1.291513e+02	1.554673e-04	1.291515e+02
125	1.320189e+02	1.600999e-04	1.320191e+02
126	1.349826e+02	1.627407e-04	1.349827e+02
127	1.394178e+02	1.673930e-04	1.394180e+02
128	1.421773e+02	1.709995e-04	1.421774e+02
129	1.467448e+02	1.746133e-04	1.467450e+02
130	1.503964e+02	1.750846e-04	1.503966e+02
131	1.539403e+02	1.791481e-04	1.539405e+02
132	1.570909e+02	1.821219e-04	1.570911e+02
133	1.616656e+02	1.821600e-04	1.616658e+02
134	1.657371e+02	1.821600e-04	1.657373e+02
135	1.682201e+02	1.821538e-04	1.682202e+02
136	1.707214e+02	1.821350e-04	1.707216e+02
137	1.732413e+02	1.822655e-04	1.732415e+02
138	1.757796e+02	1.837807e-04	1.757798e+02
139	1.783363e+02	1.878001e-04	1.783365e+02
140	1.809116e+02	1.884669e-04	1.809118e+02
141	1.850534e+02	1.884670e-04	1.850536e+02
142	1.876876e+02	1.884664e-04	1.876878e+02
143	1.903404e+02	1.884116e-04	1.903405e+02
144	1.930118e+02	1.882675e-04	1.930120e+02
145	1.957018e+02	1.880338e-04	1.957020e+02
146	1.984104e+02	1.879797e-04	1.984106e+02
147	2.011377e+02	1.888686e-04	2.011379e+02
148	2.038836e+02	1.892382e-04	2.038838e+02
149	2.070051e+02	1.891566e-04	2.070053e+02
150	2.097939e+02	1.890254e-04	2.097941e+02
151	2.126005e+02	1.890634e-04	2.126007e+02
152	2.154257e+02	1.901138e-04	2.154259e+02
153	2.182696e+02	1.922276e-04	2.182698e+02
154	2.214148e+02	1.952157e-04	2.214150e+02
155	2.243166e+02	1.957459e-04	2.243168e+02
156	2.283487e+02	1.984601e-04	2.283489e+02
157	2.312856e+02	2.009204e-04	2.312858e+02
158	2.352187e+02	2.022930e-04	2.352189e+02
159	2.406310e+02	2.022958e-04	2.406312e+02
160	2.437038e+02	2.022958e-04	2.437040e+02
161	2.467596e+02	2.022958e-04	2.467598e+02
162	2.498344e+02	2.022958e-04	2.498346e+02
163	2.529283e+02	2.022958e-04	2.529285e+02
164	2.560413e+02	2.022958e-04	2.560415e+02
165	2.591732e+02	2.022958e-04	2.591734e+02
166	2.623242e+02	2.022958e-04	2.623244e+02
167	2.654943e+02	2.022958e-04	2.654945e+02
168	2.686834e+02	2.022769e-04	2.686836e+02
169	2.718915e+02	2.022378e-04	2.718917e+02
170	2.751187e+02	2.022408e-04	2.751189e+02
171	2.783649e+02	2.025057e-04	2.783651e+02
172	2.816302e+02	2.033265e-04	2.816304e+02
173	2.849144e+02	2.047736e-04	2.849147e+02
174	2.882178e+02	2.067420e-04	2.882180e+02
175	2.915401e+02	2.119474e-04	2.915403e+02
176	2.948815e+02	2.197892e-04	2.948817e+02
177	2.987243e+02	2.268570e-04	2.987245e+02
178	3.053666e+02	2.285043e-04	3.053668e+02
179	3.134513e+02	2.285047e-04	3.134515e+02
180	3.169637e+02	2.284991e-04	3.169640e+02
181	3.204953e+02	2.284626e-04	3.204956e+02
182	3.240465e+02	2.283765e-04	3.240467e+02
183	3.276172e+02	2.283263e-04	3.276175e+02
184	3.312075e+02	2.289630e-04	3.312078e+02
185	3.348174e+02	2.303406e-04	3.348176e+02
186	3.384474e+02	2.304440e-04	3.384476e+02
187	3.426983e+02	2.304440e-04	3.426985e+02
188	3.463733e+02	2.304440e-04	3.463735e+02
