Step	E_el	E_frac	E_tot
0	0.000000e+00	0.000000e+00	0.000000e+00
1	8.889874e-10	0.000000e+00	8.889874e-10
2	3.555950e-09	0.000000e+00	3.555950e-09
3	8.000887e-09	0.000000e+00	8.000887e-09
4	1.422380e-08	0.000000e+00	1.422380e-08
5	2.222469e-08	0.000000e+00	2.222469e-08
6	3.200355e-08	0.000000e+00	3.200355e-08
7	4.356038e-08	0.000000e+00	4.356038e-08
8	5.689520e-08	0.000000e+00	5.689520e-08
9	7.200798e-08	0.000000e+00	7.200798e-08
10	8.889874e-08	0.000000e+00	8.889874e-08
11	1.075675e-07	0.000000e+00	1.075675e-07
12	1.280142e-07	0.000000e+00	1.280142e-07
13	1.502389e-07	0.000000e+00	1.502389e-07
14	1.742415e-07	0.000000e+00	1.742415e-07
15	2.000222e-07	0.000000e+00	2.000222e-07
16	2.275808e-07	0.000000e+00	2.275808e-07
17	2.569174e-07	0.000000e+00	2.569174e-07
18	2.880319e-07	0.000000e+00	2.880319e-07
19	3.209245e-07	0.000000e+00	3.209245e-07
20	3.555950e-07	0.000000e+00	3.555950e-07
21	3.920435e-07	0.000000e+00	3.920435e-07
22	4.302699e-07	0.000000e+00	4.302699e-07
23	4.702744e-07	0.000000e+00	4.702744e-07
24	5.120568e-07	0.000000e+00	5.120568e-07
25	5.556171e-07	0.000000e+00	5.556171e-07
26	6.009555e-07	0.000000e+00	6.009555e-07
27	6.480718e-07	0.000000e+00	6.480718e-07
28	6.969661e-07	0.000000e+00	6.969661e-07
29	7.476384e-07	0.000000e+00	7.476384e-07
30	8.000887e-07	0.000000e+00	8.000887e-07
31	8.543169e-07	0.000000e+00	8.543169e-07
32	9.103231e-07	0.000000e+00	9.103231e-07
33	9.681073e-07	0.000000e+00	9.681073e-07
34	1.027669e-06	0.000000e+00	1.027669e-06
35	1.089010e-06	0.000000e+00	1.089010e-06
36	1.152128e-06	0.000000e+00	1.152128e-06
37	1.217024e-06	0.000000e+00	1.217024e-06
38	1.283698e-06	0.000000e+00	1.283698e-06
39	1.352150e-06	0.000000e+00	1.352150e-06
40	1.422380e-06	0.000000e+00	1.422380e-06
41	1.494388e-06	0.000000e+00	1.494388e-06
42	1.568174e-06	0.000000e+00	1.568174e-06
43	1.643738e-06	0.000000e+00	1.643738e-06
44	1.721080e-06	0.000000e+00	1.721080e-06
45	1.800200e-06	0.000000e+00	1.800200e-06
46	1.881097e-06	0.000000e+00	1.881097e-06
47	1.963773e-06	0.000000e+00	1.963773e-06
48	2.048227e-06	0.000000e+00	2.048227e-06
49	2.134459e-06	0.000000e+00	2.134459e-06
